86,Q2 2023/24,,New,2023/08/24,National Heritage Council South Africa (NHC),Certified Director Training for CEO as per approved training plan 2023-2024,Institute of Directors of South Africa (IODSA),"R32 730,63","The CEO is a member of IODSA and he has identified the Certified Director
Programme. Members are eligible for discounts on training offered. The training
was approved in the training plan for 2023/2024",2023/06/08,2023/06/09,2024/03/31
87,Q2 2023/24,,New,2023/08/24,National Heritage Council South Africa (NHC),"Social and Ethics Training for NHC Social and Ethics Committee, Mexico and other officials",Institute of Directors of South Africa (IODSA),"R50 677,05","IODSA Social and Ethics Committtee (SEC) training for the Social and Ethics
Committee members and MEXCO are members of IODSA and eligible for the
training.",2023/06/08,2023/06/13,2023/06/13
88,Q2 2023/24,,New,2023/08/24,National Heritage Council South Africa (NHC),"Annual renewal of the Easy Intelligence Reporting Software and full view licence for 5 users from 1 July
2023 to 31 June 202",Malbo Solution and Service (Pty) Ltd,"R81 477,50","Malbo Solutions and Service (Pty) Ltd is the sole supplier that offers the Easy
Intelligence Solftware that integrates with the Sage Evolution Software used by
the NHC for the management and other reports required",2023/06/29,2023/07/01,2023/06/30
89,Q2 2023/24,,New,2023/08/24,National Heritage Council South Africa (NHC),"Appointment of SABC Thobela FM as a radio broadcast media partner for the intergenerational dialogue
to be held on 25 August 2023 at Matibidi Village in Mpumalanga","South African Broadcasting Corporation (SABC)
Thobela","R103 500,00","The NHC make use of radio platforms to communicate to the market on the
programmes. The intergenerational dialogue will take place in Matibidi Village in
Mpumalanga and the area only tune in and listen to Thobela FB (SABC) as they
broadcast in Sepedi, the language that is dominant in the area.",2023/08/18,2023/08/18,2023/08/25
90,Q2 2023/24,,New,2023/08/28,Council for Scientific and Industrial Research (CSIR),DJI Docking Station,Tlou Aviation Consulting (Pty) Ltd,"R176 572,50",Sole Supplier,2023/06/13,2023/06/13,2023/06/13
91,Q2 2023/24,,New,2023/08/28,Council for Scientific and Industrial Research (CSIR),Testing of SANDF Combat Boot Protype,SABS Commercial Soc Ltd,"R139 465,97",Sole Supplier,2023/06/29,2023/06/29,2023/06/29
92,Q2 2023/24,,New,2023/08/28,Council for Scientific and Industrial Research (CSIR),Booking of advertising space in the Cape Business News publication of Hypenica (Pty) Ltd.,Hypenica (Pty) Ltd,"R62 100,00",Sole Supplier,2023/06/08,2023/06/08,2023/06/08
93,Q2 2023/24,,New,2023/08/28,Council for Scientific and Industrial Research (CSIR),"Manufacturing Indaba an annual conference and exhibition KZN, Eastern Cape and Johannesburg",Manufacturing Indaba (Pty) Ltd,"R323 473,73",Sole Supplier,2023/07/17,2023/07/17,2023/07/17
94,Q2 2023/24,,New,2023/08/28,Council for Scientific and Industrial Research (CSIR),200m Tunnel Skillpro Tests,D J Bryden,"R66 900,00",Sole Supplier,2023/07/07,2023/07/07,2023/07/07
95,Q2 2023/24,,New,2023/08/28,Council for Scientific and Industrial Research (CSIR),Think Cell - 1 Year Subscription Renewal,TITUS Corporation (Pty) Ltd,"R144 767,52",Sole Supplier,2023/07/31,2023/07/31,2024/06/30
96,Q2 2023/24,,New,2023/08/28,Council for Scientific and Industrial Research (CSIR),2x Single photon detector,ECM Technologies (Pty) Ltd,"R237 225,45",Sole Supplier,2023/07/21,2023/07/21,2023/07/21
97,Q2 2023/24,,New,2023/08/28,Council for Scientific and Industrial Research (CSIR),Annual SW Licence renewal,Asic Design Services (Pty) Ltd,"R169 491,54",Sole Supplier,2023/07/25,2023/07/25,2023/07/25
98,Q2 2023/24,,New,2023/08/28,Council for Scientific and Industrial Research (CSIR),TissueLyser 2 and TissueLyser Adapter set,The Scientific Group (Pty) Ltd,"R136 999,50",Sole Supplier,2023/07/17,2023/07/17,2023/07/17
99,Q2 2023/24,,New,2023/08/28,Council for Scientific and Industrial Research (CSIR),Measurement and Control Datalogger and accessories,Campbell Scientific South Africa (Pty) Ltd.,"R80 051,28",Sole Supplier,2023/07/07,2023/07/07,2023/07/07
100,Q2 2023/24,,New,2023/08/28,Council for Scientific and Industrial Research (CSIR),"Renewal of Erwin evolve web platform standard edition 24x7 maintenance renewal for 01st of August
2023 to 31 July 2024",Casewise South Africa (Pty) Ltd,"R356 388,48",Sole Supplier,2023/08/01,2023/08/01,2024/07/31
101,Q2 2023/24,,New,2023/08/28,Council for Scientific and Industrial Research (CSIR),calibration and repairs of the side impact dummy,Humanetics Europe GmbH,"R226 041,05",Sole Supplier,2023/08/02,2023/08/02,2023/08/02
102,Q2 2023/24,,New,2023/08/28,Council for Scientific and Industrial Research (CSIR),"Servicing of ELIX 5 S/N: F7MN72558D and Milli-Q water purification system.
Adv S/N: F8BN36987B",Merck Life Science (PTY) Ltd,"R31 937,44",Sole Supplier,2023/07/20,2023/07/20,2023/07/20
103,Q2 2023/24,,New,2023/08/28,Council for Scientific and Industrial Research (CSIR),H3 Crash Dummy Calibration,Humanetics Europe GmbH,"R453 370,85",Sole Supplier,2023/08/10,2023/08/10,2023/08/10
104,Q2 2023/24,,New,2023/08/31,South African National Space Agency (SANSA),"Supply, installation and repairs of UPS batteries and cards at main building and shelters",Standby Systems,"R1 400 000,00","Existing batteries reached the end of their service life which leaves the units with
insufficient back-up time and compromised reliability. In order to meet up with a
current loadshedding situation the capacity of the battery bank at main bulding
will also be increased and it is critical part to our contractual agreement with our
customers.",2023/08/30,2023/09/01,2024/02/29
,,5.5.1 GOVERNANCE MONITORING AND COMPLIANCE: 2023/2024 QUARTER 2 REPORT DEVIATIONS,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Number,"Period/ Quarter
(Use dropdown List)",,"Rollover / New
(Use dropdown List)","Date Received By GMC
(yyyy/mm/dd)","Entity/Department
(Use dropdown List)",Project Description,Supplier / Service Provider,"Value of Deviation
(R)",Reason for Deviation,"Award by AO/ AA
date
(yyyy/mm/dd)","Contract start date
(yyyy/mm/dd)",Contract expiry (yyyy/mm/dd)
105,Q2 2023/24,,New,2023/08/31,South African National Space Agency (SANSA),Land lease for NASA DSN site (Matjiesfontein) for a period of thirty (30) years,Matjiesfontein Village,"R3 000 000,00","NASA identified the Matjiesfontein site to support the primary technical
requirements for hosting the lunar exploration ground segment (LEGS) and
potential deep space antenna.",2023/09/01,2023/09/01,2053/08/31
106,Q2 2023/24,,New,2023/08/31,"Department of Public Works and Infrastructure
(DPWI)","Eastern Cape: Gqeberha Regional Office : Reporting An Approved Deviation for Procurement of Security
Guarding Services for a period of four (4) months at Eben Donges Building and Harrower Roard Stores,
38 King Street Port Elizabeth",Capital Ship Trading 605,"R1 472 770,62","To Safeguard State Premises and Officials at DPWI Offices situated in Gqeberha-
Eastern Cape. The running Term Contract expired and replacement contract
could not be finalised as the tender was cancelled.",2023/05/31,2023/06/01,2023/09/30
107,Q2 2023/24,,New,2023/08/31,"Department of Public Works and Infrastructure
(DPWI)","Request for emergency process on an interim service contract for a period of one Months on Electrical
Repairs for Port Elizabeth Area which consist of four sub-areas Grahamstown, Graff Reinet, Uitenhage
and Gqeberha.",Bosadiso Trading,"R1 474 609,00","Electrical repairs and maintenance for Port Elizabeth (Gqeberha) Areas -Eastern
Cape:The term Contract expired on the 17 July 2023 and the tender process for
replacement on specification stage for approval. The temporal qoutation process
was cancelled twice due to administrative reasons that might result to
irregularities. An emegency approval was granted for approintment of contractor
but by obtaining atleast three quotations. Availability of electricity is extremely
critical to prevent desruption of essential services and human right violation.
Bosadiso Trading was appointed and Purchase Order nr AE-634125 was issued
on 18 August 2023.",2023/08/18,2023/07/20,2023/11/19
108,Q2 2023/24,,New,2023/08/17,Quality Council for Trades and Occupations (QCTO),"Supply, delivery and installation of two (02) TV screens",PC Palace,"R149 471,25",Price changes.,2023/07/28,2023/07/28,2023/07/28
109,Q2 2023/24,,New,2023/08/15,"Insurance Sector Education and Training Authority
(Inseta)SETA","Chief Executive Officer to consider and approve procurement through other means by deviation from
normal procurement process (limited bidding – single source) for the appointment of Majang Inc
Attorneys to provide a legal opinion with regards to Discretionary Grant (DG)
Contracts.",Majang Inc Attorneys,"R63 825,00","INSETA requested Chief Executive Officer to consider and approve procurement
through other means by deviation from normal procurement process (limited
bidding – single source) for the appointment of Majang Inc Attorneys to provide a
legal opinion with regards to Discretionary Grant (DG) Contracts.",2023/07/24,2023/07/24,2023/07/24
110,Q2 2023/24,,New,2023/08/04,"Department of Sports, Arts and Culture (DSAC)","Request for deviation and appoint two service providers on emergency basis for repairing of roof
damage at Dr JL Dube Amphitheatres in Inanda, Ethekwini Metropolitan Municipality in KwaZulu-Natal
due to tornado that occurred on the 27 of June 2023","Bapedi Civil and Structural Consultants
CV Steel and Aluminium","R2 866 604,94","Deviation,Emergency Situation",2023/07/07,2023/07/07,2023/07/07
111,Q2 2023/24,,New,2023/09/07,National Heritage Council South Africa (NHC),Repairs and service of 3 Rexel shredders,Rexel Office Products,"R5 893,75","An attempt was made to source from multiple suppliers but Rexel Office Products
is a registered accredited service provider for repairs and services of the Rexel
equipment. The services included strip,quote, repair and service of the 3
machines.",2023/08/03,2023/08/03,2023/08/03
112,Q2 2023/24,,New,2023/09/05,"Finance and Accounting Services Sector Education
and Training Authority (Fasset)SETA",Leadership Magazine Cover Story,"Kaqala Media ""(Pty) Ltd","R345 000,00",Sole Provider,2023/08/22,Once off,Once off
113,Q2 2023/24,,New,2023/09/05,"Finance and Accounting Services Sector Education
and Training Authority (Fasset)SETA",Executive Woman Development Media Compaign,Media Mark,"R172 500,00",Sole Provider,2023/08/22,Once off,Once off
114,Q2 2023/24,,New,2023/09/05,"Finance and Accounting Services Sector Education
and Training Authority (Fasset)SETA",Service Excellence Awards Venue,The Venue at The Houghton Hotel,"R451 217,72",Not enough responses received,2023/08/24,Once off,Once off
115,Q2 2023/24,,New,2023/09/05,"Finance and Accounting Services Sector Education
and Training Authority (Fasset)SETA",CFO Magazine October Issue.,CFO Enterprises SA (Pty) LTD,"R57 500,00",Sole Provider,2023/08/29,Once off,Once off
116,Q2 2023/24,,New,2023/09/07,"Department of Higher Education and Training
(DHET)","Appoinment of a service provider to print, pack and consolidate community education and training as well
as technical vocational education and training college question papers",Government Printing Works,"R194 662 894,15","The use of Government Printing Works for the secure printing and packing of
national examination question paper is underniably methodical and rational option
for the DHET which is entrusted with the future of skills development of youth and
adults in South Africa, taking into account security considerations, budgetary
consideration, health and safety regulations, the fact that GPW is a national key
point institution and is at the forefront of the state security printing, whether its
smart ID cards or examination question papers",2023/07/31,2023/07/31,2023/07/18
117,Q2 2023/24,,New,"Department of Higher Education and Training
2023/09/07
(DHET)",,"Appointment of the service provider to render service for the National Plan for the PSET launch and
inaugunal meeting of the committee for integrated PSET system planning to be held from 7 to 8
September 2023",XL Nexus Travel,"R109 533,42","Only one venue facility was available , (Olive convention centre), other venue
were fully booked.",2023/08/25,2023/09/07,2023/09/08
118,Q2 2023/24,,New,"Department of Higher Education and Training
2023/09/07
(DHET)",,Annual Smart Procurement World Indaba 2023 from 11-14 September 2023,Commerce Edge,"R71 934,23","Officials to attend Smart Procurement World indaba 2023 to gain and share
knowledge as it pertains to public procurement and other related issues",2023/09/06,2023/09/11,2023/09/14
