year,quarter,dev_exp,department,supplier,value,original_value,file_name
2023,q4,deviation,Department of Correctional Services (DCS),the valid transactions (pty) ltd.,98100000,"R 981 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),all mabroor group,82057200,"R 820 572,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),nass africa trading,95636000,"R 956 360,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),ligciniwe services,47100000,"R 471 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),mnz supplies,89910000,"R 899 100,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),amahle supplies,95200000,"R 952 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),al usra global,79170000,"R 791 700,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),nethilathingo,32376000,"R 323 760,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),picksmart trading,51562400,"R 515 624,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),biyase investment,23300000,"R 233 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),ingakhithi,97000000,"R 970 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),trans urban trading,54000000,"R 540 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),ingakhithi,28715000,"R 287 150,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),al mabroor,71395000,"R 713 950,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),ingakhithi,59980000,"R 599 800,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),preshmow projects,89614000,"R 896 140,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),xena donia trading,37440600,"R 374 406,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),go square constructors,53400800,"R 534 008,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),nass africa trading,73710000,"R 737 100,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),mzamo stable food,86320000,"R 863 200,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),vkms projects,57455000,"R 574 550,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),abaseqophelweni (pty) ltd,23700000,"R 237 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),alegend,24778425,"R 247 784,25",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),cantz trade,55299810,"R 552 998,10",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),duwit environmental solutions,8133950,"R 81 339,50",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),luthando holdings pty ltd,1791700,"R 17 917,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),moonshot pact pty ltd,20076100,"R 200 761,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),kdt brothers pty ltd,87360000,"R 873 600,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),fig jaza,19000000,"R 190 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),krooz,77666400,"R 776 664,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),dombu,15770000,"R 157 700,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),mantech security systems,16920000,"R 169 200,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),kentmark,1100000,"R 11 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),zookey security services,29307240,"R 293 072,40",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),fumuno business services,74715000,"R 747 150,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),welzy services,26000000,"R 260 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),shimunyani trading & projects,15304800,"R 153 048,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),rontoo,76700000,"R 767 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),jama joy,5678712,"R 56 787,12",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),jakkata,4381800,"R 43 818,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),veloster,18910000,"R 189 100,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),jakkata,5910000,"R 59 100,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),irmasing ent,21455000,"R 214 550,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),cg & sons,89452750,"R 894 527,50",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),seltons enterprises,4800000,"R 48 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),jama joy,4920000,"R 49 200,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),bienie boy,4830000,"R 48 300,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),chelsea commodities,88711000,"R 887 110,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),adelco trading pty ltd,12350000,"R 123 500,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),hawsson pty ltd,54600000,"R 546 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),blue sands trading 5 cc,14658700,"R 146 587,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),carbon sense,32900000,"R 329 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),krooz,16412500,"R 164 125,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),krooz,34159890,"R 341 598,90",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),olweba,6900000,"R 69 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),cantz trade,33750000,"R 337 500,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),anga sales,9000000,"R 90 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),yologa,1800000,"R 18 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),selton enterprises,3360000,"R 33 600,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),fizzjen,1950000,"R 19 500,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),splitco,2085000,"R 20 850,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),carbon sense,4975000,"R 49 750,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),fluffdog pty ltd,56007000,"R 560 070,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),solucare,12337992,"R 123 379,92",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),lbc multiserve,4538150,"R 45 381,50",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),bienie boy,8500000,"R 85 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),sehume supply & projects,90645000,"R 906 450,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),spenny services,6250000,"R 62 500,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),olweba,35280000,"R 352 800,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),holgate fruit & veg,6672000,"R 66 720,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),fig jaza,85129000,"R 851 290,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),winfred general contracting & trading,56095000,"R 560 950,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),alro food supplies,16660500,"R 166 605,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),kele entreprise,2625000,"R 26 250,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),kele entreprise,6944500,"R 69 445,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),kele entreprise,4250000,"R 42 500,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),kele entreprise,1118000,"R 11 180,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),kele entreprise,6325000,"R 63 250,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),kele entreprise,5625000,"R 56 250,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),thulentle,613760,"R 6 137,60",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),vinylx events and projects,2700000,"R 27 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),tshelamo trading and supplies,2600000,"R 26 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),glad agile services,2495000,"R 24 950,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),gateza general dealer,40500000,"R 405 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),masindi 1935,2304000,"R 23 040,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),masindi 1935,17450000,"R 174 500,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),masindi 1935,5025000,"R 50 250,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),daman business and projects,963750,"R 9 637,50",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),daman business and projects,8450000,"R 84 500,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),daman business and projects,1285000,"R 12 850,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),daman business and projects,10140000,"R 101 400,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),daman business and projects,2535000,"R 25 350,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),masindi 1935,384000,"R 3 840,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),masindi 1935,6980000,"R 69 800,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),masindi 1935,1675000,"R 16 750,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),"wyne trading, kwadonga holdings, & sdg5 general services",94853000,"R 948 530,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),la pcdn,3750000,"R 37 500,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),"cell shack,raymo,kgetslek, bidela,ketla fehlela, same time & efficient",75014900,"R 750 149,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),tlou 4 mollo,69987000,"R 699 870,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),"vhakula, mabukgetsa, thabilex, enhle projects, ikageng
foods,proflo,bidela & kp thulare",69468625,"R 694 686,25",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),malakatsa general services,18263400,"R 182 634,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),emasheleni & thully okuhle,8944000000,"R 89 440 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),bidela & lwandle coastal,80374000,"R 803 740,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),ten 28 enterprise,4964000,"R 49 640,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),under the sun,12635700,"R 126 357,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),stone of vertue,5392400,"R 53 924,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),matimba,3356000,"R 33 560,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),tshedza solutions,5864400,"R 58 644,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),stone of vertue,8840000,"R 88 400,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),under the sun,4365900,"R 43 659,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),stone of vertue,4420000,"R 44 200,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),nzs trading,8649000,"R 86 490,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),under the sun,3534300,"R 35 343,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),tshedza solutions,5864400,"R 58 644,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),under the sun,10410400,"R 104 104,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),siyakha-isizwe trading enterprise 173,17670000,"R 176 700,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),mc nature trading,34400000,"R 344 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),tive investment,32000000,"R 320 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),tive investment,10400000,"R 104 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),pitbull empire (pty) ltd,4750000,"R 47 500,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),pitbull empire (pty) ltd,15750000,"R 157 500,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),pitbull empire (pty) ltd,10494000,"R 104 940,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),pitbull empire (pty) ltd,4812000,"R 48 120,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),pitbull empire (pty) ltd,12300000,"R 123 000,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),pitbull empire (pty) ltd,979000,"R 9 790,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),pitbull empire (pty) ltd,970000,"R 9 700,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),pitbull empire (pty) ltd,2810000,"R 28 100,00",Deviations - Quarter 4 2023-2024.csv
2023,q4,deviation,Department of Correctional Services (DCS),pitbull empire (pty) ltd,9640000,"R 96 400,00",Deviations - Quarter 4 2023-2024.csv
